Order ID , Order Item ID , Order YearMonth , Order Year , Order Month , Order Day ,Order Time,Order Quantity,Product Department,Product Category,Product Name, Customer ID ,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Year,Shipment Month,Shipment Day,Shipment Mode, Shipment Days - Scheduled , Gross Sales , Discount % , Profit ,date,date_order,date_ship,Temps de traitements Commande-Livraison (Jours)
61901,154735,201703,2017,3,17,21:17,2,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,7893,Europe,Northern Europe,United Kingdom,USA,2017,3,19,Standard Class,4,80,0.2,97,17/03/2017,17/03/2017,19/03/2017,2
61903,154742,201609,2016,9,4,01:56,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,4518,Europe,Western Europe,France,USA,2016,9,4,Same Day,3,130,0.2,65,04/09/2016,04/09/2016,04/09/2016,0
61905,154747,201610,2016,10,14,01:53,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10320,Europe,Western Europe,France,USA,2017,1,19,Second Class,2,50,0.25,125,14/10/2016,14/10/2016,19/01/2017,97
61906,154748,201706,2017,6,22,16:04,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,11761,Europe,Western Europe,France,Puerto Rico,2017,6,24,Second Class,2,50,0.09,125,22/06/2017,22/06/2017,24/06/2017,2
61908,154756,201504,2015,4,30,19:58,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,5031,Europe,Western Europe,Germany,USA,2015,5,6,Standard Class,4,130,0.17,65,30/04/2015,30/04/2015,06/05/2015,6
61911,154768,201602,2016,2,16,03:27,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6048,Europe,Northern Europe,United Kingdom,Puerto Rico,2016,2,18,Standard Class,4,400,0.01,200,16/02/2016,16/02/2016,18/02/2016,2
61913,154774,201704,2017,4,2,20:34,4,Outdoors,Golf Gloves,Bag Boy M330 Push Cart,12218,Europe,Western Europe,Germany,USA,2017,4,8,Standard Class,4,320,0.13,188,02/04/2017,02/04/2017,08/04/2017,6
61915,154777,201706,2017,6,22,19:13,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2650,Europe,Western Europe,Germany,Puerto Rico,2017,6,28,Second Class,2,50,0.07,125,22/06/2017,22/06/2017,28/06/2017,6
61916,154779,201706,2017,6,22,19:34,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1133,Europe,Southern Europe,Italy,USA,2017,6,24,Standard Class,4,400,0.25,200,22/06/2017,22/06/2017,24/06/2017,2
61918,154782,201501,2015,1,13,07:41,4,Outdoors,Women's Golf Clubs,MDGolf Pittsburgh Penguins Putter,5878,Europe,Southern Europe,Italy,Puerto Rico,2015,1,19,Standard Class,4,320,0.12,158,13/01/2015,13/01/2015,19/01/2015,6
61921,154792,201503,2015,3,29,11:36,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3530,Europe,Western Europe,France,Puerto Rico,2015,4,3,Same Day,3,130,0.1,65,29/03/2015,29/03/2015,03/04/2015,5
61923,154798,201706,2017,6,22,22:02,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5958,Europe,Western Europe,France,USA,2017,6,23,Same Day,3,50,0.18,125,22/06/2017,22/06/2017,23/06/2017,1
61925,154801,201706,2017,6,22,22:44,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,6896,Europe,Northern Europe,Sweden,USA,2017,6,24,First Class,1,300,0.25,150,22/06/2017,22/06/2017,24/06/2017,2
61926,154805,201501,2015,1,28,18:21,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10393,Europe,Northern Europe,Sweden,Puerto Rico,2015,2,1,Second Class,2,100,0.2,245,28/01/2015,28/01/2015,01/02/2015,4
61928,154810,201701,2017,1,12,05:37,1,Golf,Shop By Sport,Nike Men's Kobe IX Elite Low Basketball Shoe,12198,Europe,Northern Europe,Sweden,USA,2017,1,15,Standard Class,4,200,0.16,70,12/01/2017,12/01/2017,15/01/2017,3
61931,154822,201609,2016,9,21,22:04,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,7174,Europe,Western Europe,Germany,USA,2016,9,25,Standard Class,4,100,0.18,125,21/09/2016,21/09/2016,25/09/2016,4
61933,154826,201706,2017,6,23,01:32,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2376,Europe,Southern Europe,Italy,USA,2017,6,27,Standard Class,4,100,0.17,125,23/06/2017,23/06/2017,27/06/2017,4
61936,154830,201706,2017,6,23,02:35,3,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,834,Europe,Western Europe,France,Puerto Rico,2017,7,18,First Class,1,150,  -  ,125,23/06/2017,23/06/2017,18/07/2017,25
61938,154838,201510,2015,10,27,19:43,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8993,Europe,Western Europe,France,USA,2015,11,2,Standard Class,4,130,0.03,65,27/10/2015,27/10/2015,02/11/2015,6
61941,154848,201706,2017,6,23,04:20,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,11067,Europe,Southern Europe,Italy,Puerto Rico,2017,6,25,Standard Class,4,50,0.03,125,23/06/2017,23/06/2017,25/06/2017,2
61943,154859,201504,2015,4,11,01:15,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,9785,Europe,Western Europe,Germany,Puerto Rico,2017,1,16,Standard Class,4,240,0.12,147,11/04/2015,11/04/2015,16/01/2017,646
61945,154865,201706,2017,6,23,05:44,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,7864,Europe,Northern Europe,United Kingdom,Puerto Rico,2017,6,29,Standard Class,4,300,0.17,150,23/06/2017,23/06/2017,29/06/2017,6
61946,154869,201511,2015,11,5,21:59,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,12059,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,11,9,Standard Class,4,250,0.02,125,05/11/2015,05/11/2015,09/11/2015,4
61948,154877,201706,2017,6,23,06:47,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11875,Europe,Western Europe,Germany,USA,2017,6,27,Standard Class,4,200,0.03,100,23/06/2017,23/06/2017,27/06/2017,4
61951,154884,201509,2015,9,11,06:49,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3482,Europe,Western Europe,Germany,USA,2015,9,14,Standard Class,4,200,0.01,100,11/09/2015,11/09/2015,14/09/2015,3
61955,154897,201605,2016,5,20,00:31,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,5965,Europe,Western Europe,Germany,Puerto Rico,2016,5,23,Standard Class,4,100,0.15,245,20/05/2016,20/05/2016,23/05/2016,3
61961,154907,201703,2017,3,19,22:20,5,Outdoors,Golf Gloves,Bag Boy M330 Push Cart,3743,Europe,Northern Europe,United Kingdom,Puerto Rico,2017,3,21,First Class,1,400,0.02,188,19/03/2017,19/03/2017,21/03/2017,2
61963,154911,201607,2016,7,22,16:22,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,539,Europe,Western Europe,France,USA,2016,7,26,Standard Class,4,120,0.25,147,22/07/2016,22/07/2016,26/07/2016,4
61965,154919,201512,2015,12,7,14:56,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,9594,Europe,Southern Europe,Spain,USA,2015,12,9,Second Class,2,240,0.09,147,07/12/2015,07/12/2015,09/12/2015,2
61966,154923,201704,2017,4,26,19:08,1,Outdoors,Men's Golf Clubs,Merrell Women's Siren Mid Waterproof Hiking B,7524,Europe,Southern Europe,Spain,USA,2017,5,2,Second Class,2,135,0.15,59,26/04/2017,26/04/2017,02/05/2017,6
61968,154927,201509,2015,9,26,07:40,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8731,Europe,Northern Europe,Sweden,USA,2015,9,29,Second Class,2,130,0.15,65,26/09/2015,26/09/2015,29/09/2015,3
61971,154934,201509,2015,9,11,21:53,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6473,Europe,Western Europe,France,USA,2015,9,17,Standard Class,4,200,0.13,100,11/09/2015,11/09/2015,17/09/2015,6
61973,154943,201706,2017,6,23,15:33,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,676,Europe,Western Europe,France,Puerto Rico,2017,6,27,Standard Class,4,130,0.1,65,23/06/2017,23/06/2017,27/06/2017,4
61975,154947,201706,2017,6,23,16:15,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3228,Europe,Western Europe,France,USA,2017,6,29,Standard Class,4,400,0.17,200,23/06/2017,23/06/2017,29/06/2017,6
61976,154951,201706,2017,6,23,16:36,3,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,6448,Europe,Western Europe,France,Puerto Rico,2017,6,25,Standard Class,4,120,0.05,97,23/06/2017,23/06/2017,25/06/2017,2
61981,154960,201706,2017,6,23,18:21,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,3655,Europe,Western Europe,France,USA,2017,6,24,Same Day,3,200,0.07,100,23/06/2017,23/06/2017,24/06/2017,1
61983,154966,201501,2015,1,30,13:47,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,1900,Europe,Western Europe,Austria,Puerto Rico,2015,2,2,Second Class,2,100,0.13,245,30/01/2015,30/01/2015,02/02/2015,3
61985,154976,201706,2017,6,23,19:45,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5212,Europe,Western Europe,Germany,Puerto Rico,2017,8,22,Second Class,2,250,0.18,125,23/06/2017,23/06/2017,22/08/2017,60
61986,154980,201507,2015,7,12,17:14,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,859,Europe,Northern Europe,United Kingdom,USA,2017,11,4,Second Class,2,50,0.2,125,12/07/2015,12/07/2015,04/11/2017,846
61988,154986,201510,2015,10,7,23:36,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3822,Europe,Southern Europe,Italy,USA,2015,10,9,Second Class,2,130,0.03,65,07/10/2015,07/10/2015,09/10/2015,2
61991,154992,201706,2017,6,23,21:51,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1546,Europe,Western Europe,France,USA,2017,6,25,Second Class,2,100,0.09,125,23/06/2017,23/06/2017,25/06/2017,2
61993,154997,201507,2015,7,21,00:56,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,11634,Europe,Southern Europe,Spain,USA,2015,7,25,Standard Class,4,180,0.16,147,21/07/2015,21/07/2015,25/07/2015,4
61996,155003,201511,2015,11,5,09:43,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,5468,Europe,Western Europe,France,Puerto Rico,2015,11,9,Standard Class,4,200,0.18,97,05/11/2015,05/11/2015,09/11/2015,4
61998,155010,201706,2017,6,24,00:18,2,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4450,Europe,Western Europe,France,Puerto Rico,2017,6,28,Standard Class,4,200,  -  ,245,24/06/2017,24/06/2017,28/06/2017,4
63001,157531,201707,2017,7,8,15:42,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5004,Europe,Western Europe,France,USA,2017,7,10,Standard Class,4,100,0.18,125,08/07/2017,08/07/2017,10/07/2017,2
63003,157534,201602,2016,2,19,12:23,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3827,Europe,Northern Europe,United Kingdom,Puerto Rico,2016,2,22,Second Class,2,400,0.1,200,19/02/2016,19/02/2016,22/02/2016,3
63006,157539,201604,2016,4,9,01:06,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7475,Europe,Western Europe,France,USA,2016,4,15,Standard Class,4,50,0.16,125,09/04/2016,09/04/2016,15/04/2016,6
63008,157545,201707,2017,7,8,18:09,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9779,Europe,Western Europe,Netherlands,USA,2017,7,9,Same Day,3,200,0.02,100,08/07/2017,08/07/2017,09/07/2017,1
63011,157551,201609,2016,9,19,21:01,4,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,3305,Europe,Northern Europe,United Kingdom,Puerto Rico,2016,9,23,Same Day,3,160,0.13,97,19/09/2016,19/09/2016,23/09/2016,4
63015,157562,201707,2017,7,8,20:36,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4932,Europe,Western Europe,France,Puerto Rico,2017,7,9,Same Day,3,250,0.25,125,08/07/2017,08/07/2017,09/07/2017,1
63016,157564,201707,2017,7,8,20:57,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,11794,Europe,Western Europe,Germany,USA,2017,7,9,Same Day,3,250,0.2,125,08/07/2017,08/07/2017,09/07/2017,1
63018,157570,201707,2017,7,8,21:39,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2617,Europe,Western Europe,Germany,USA,2017,9,26,Second Class,2,100,0.16,125,08/07/2017,08/07/2017,26/09/2017,80
63021,157579,201707,2017,7,8,22:42,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7931,Europe,Northern Europe,Sweden,USA,2017,7,10,Second Class,2,400,0.03,200,08/07/2017,08/07/2017,10/07/2017,2
63023,157585,201707,2017,7,8,23:24,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7002,Europe,Northern Europe,United Kingdom,USA,2017,7,12,Second Class,2,200,0.25,100,08/07/2017,08/07/2017,12/07/2017,4
63025,157586,201506,2015,6,19,23:45,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,9690,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,11,27,Standard Class,4,300,0.15,150,19/06/2015,19/06/2015,27/11/2015,161
63026,157588,201707,2017,7,9,00:27,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,10284,Europe,Northern Europe,United Kingdom,Puerto Rico,2017,7,11,Standard Class,4,120,0.05,147,09/07/2017,09/07/2017,11/07/2017,2
63028,157590,201707,2017,7,9,01:09,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,10981,Europe,Northern Europe,United Kingdom,USA,2017,7,13,Standard Class,4,200,0.12,125,09/07/2017,09/07/2017,13/07/2017,4
63031,157597,201511,2015,11,13,21:58,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,2834,Europe,Southern Europe,Italy,USA,2015,11,15,First Class,1,180,0.04,147,13/11/2015,13/11/2015,15/11/2015,2
63033,157604,201707,2017,7,9,02:55,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7430,Europe,Western Europe,Netherlands,Puerto Rico,2017,7,11,First Class,1,200,0.18,100,09/07/2017,09/07/2017,11/07/2017,2
63035,157613,201707,2017,7,9,03:37,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,3111,Europe,Southern Europe,Italy,Puerto Rico,2017,7,15,Second Class,2,300,0.25,147,09/07/2017,09/07/2017,15/07/2017,6
63036,157614,201506,2015,6,29,21:38,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,6086,Europe,Western Europe,France,USA,2015,7,5,Standard Class,4,120,0.04,147,29/06/2015,29/06/2015,05/07/2015,6
63038,157621,201707,2017,7,9,04:40,4,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,12161,Europe,Southern Europe,Italy,USA,2017,7,13,Second Class,2,160,0.09,97,09/07/2017,09/07/2017,13/07/2017,4
63045,157635,201707,2017,7,9,07:07,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7607,Europe,Western Europe,France,Puerto Rico,2017,7,15,Second Class,2,400,0.17,200,09/07/2017,09/07/2017,15/07/2017,6
63051,157642,201504,2015,4,23,14:33,3,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,880,Europe,Southern Europe,Italy,USA,2015,4,25,Standard Class,4,120,0.03,97,23/04/2015,23/04/2015,25/04/2015,2
63053,157649,201707,2017,7,9,09:55,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2152,Europe,Southern Europe,Italy,Puerto Rico,2017,8,14,Second Class,2,300,0.16,245,09/07/2017,09/07/2017,14/08/2017,36
63056,157654,201707,2017,7,9,10:58,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9515,Europe,Western Europe,Belgium,Puerto Rico,2017,7,11,Second Class,2,200,0.05,100,09/07/2017,09/07/2017,11/07/2017,2
63058,157658,201706,2017,6,16,23:47,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,2436,Europe,Western Europe,Belgium,USA,2017,7,13,Second Class,2,180,0.03,147,16/06/2017,16/06/2017,13/07/2017,27
63061,157666,201606,2016,6,3,01:12,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4341,Europe,Western Europe,Austria,USA,2016,6,7,Standard Class,4,150,0.01,125,03/06/2016,03/06/2016,07/06/2016,4
63063,157669,201707,2017,7,9,13:25,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,10370,Europe,Northern Europe,United Kingdom,Puerto Rico,2017,7,13,Standard Class,4,240,0.03,147,09/07/2017,09/07/2017,13/07/2017,4
63065,157671,201707,2017,7,9,14:07,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2705,Europe,Northern Europe,United Kingdom,USA,2017,7,15,Standard Class,4,200,0.1,125,09/07/2017,09/07/2017,15/07/2017,6
63066,157673,201707,2017,7,9,14:28,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8035,Europe,Northern Europe,United Kingdom,USA,2017,8,8,Standard Class,4,250,0.16,125,09/07/2017,09/07/2017,08/08/2017,30
63068,157682,201604,2016,4,18,11:25,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,556,Europe,Northern Europe,United Kingdom,Puerto Rico,2016,4,20,Standard Class,4,400,0.12,200,18/04/2016,18/04/2016,20/04/2016,2
63073,157695,201707,2017,7,9,16:55,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12154,Europe,Southern Europe,Italy,Puerto Rico,2017,7,13,Standard Class,4,400,0.09,200,09/07/2017,09/07/2017,13/07/2017,4
63075,157702,201707,2017,7,9,17:37,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9072,Europe,Western Europe,France,Puerto Rico,2017,7,15,Standard Class,4,200,0.2,100,09/07/2017,09/07/2017,15/07/2017,6
63078,157706,201508,2015,8,8,07:34,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,418,Europe,Western Europe,France,USA,2015,8,14,First Class,1,200,0.18,100,08/08/2015,08/08/2015,14/08/2015,6
63081,157710,201707,2017,7,9,19:44,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,9273,Europe,Western Europe,France,USA,2017,7,10,Same Day,3,100,0.16,125,09/07/2017,09/07/2017,10/07/2017,1
63085,157721,201705,2017,5,26,03:40,2,Outdoors,Women's Golf Clubs,MDGolf Pittsburgh Penguins Putter,748,Europe,Northern Europe,Denmark,USA,2017,5,28,First Class,1,160,0.25,158,26/05/2017,26/05/2017,28/05/2017,2
63086,157725,201707,2017,7,9,21:29,2,Outdoors,Golf Shoes,LIJA Women's Argyle Golf Polo,10687,Europe,Northern Europe,Denmark,USA,2017,7,11,First Class,1,160,0.03,134,09/07/2017,09/07/2017,11/07/2017,2
63088,157732,201707,2017,7,9,22:11,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8391,Europe,Northern Europe,Denmark,USA,2017,7,13,Second Class,2,150,  -  ,125,09/07/2017,09/07/2017,13/07/2017,4
63091,157742,201706,2017,6,18,12:55,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10425,Europe,Western Europe,Germany,USA,2017,6,20,Standard Class,4,200,0.13,100,18/06/2017,18/06/2017,20/06/2017,2
63095,157747,201704,2017,4,1,20:02,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,9847,Europe,Western Europe,Germany,USA,2017,4,7,Second Class,2,130,0.16,65,01/04/2017,01/04/2017,07/04/2017,6
63096,157750,201512,2015,12,8,05:18,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7553,Europe,Southern Europe,Italy,Puerto Rico,2015,12,10,Second Class,2,400,0.03,200,08/12/2015,08/12/2015,10/12/2015,2
63098,157754,201508,2015,8,19,06:41,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,10257,Europe,Western Europe,Germany,USA,2015,8,21,Standard Class,4,130,0.15,65,19/08/2015,19/08/2015,21/08/2015,2
63201,158005,201508,2015,8,20,01:36,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,9930,Europe,Western Europe,France,USA,2015,8,26,Standard Class,4,130,0.1,65,20/08/2015,20/08/2015,26/08/2015,6
63203,158012,201703,2017,3,13,01:40,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3146,Europe,Northern Europe,United Kingdom,USA,2017,3,15,Standard Class,4,100,0.04,245,13/03/2017,13/03/2017,15/03/2017,2
63205,158016,201707,2017,7,9,16:34,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11075,Europe,Western Europe,France,USA,2017,7,11,Standard Class,4,200,0.1,100,09/07/2017,09/07/2017,11/07/2017,2
63206,158018,201509,2015,9,12,14:00,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1413,Europe,Western Europe,France,USA,2015,9,14,Standard Class,4,100,0.07,125,12/09/2015,12/09/2015,14/09/2015,2
63208,158025,201608,2016,8,29,13:30,4,Footwear,Boxing & MMA,Nike Women's Free 5.0 TR FIT PRT 4 Training S,6319,Europe,Western Europe,Germany,USA,2016,9,2,Standard Class,4,380,0.25,214,29/08/2016,29/08/2016,02/09/2016,4
63211,158035,201707,2017,7,11,17:16,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10136,Europe,Northern Europe,United Kingdom,Puerto Rico,2017,7,13,First Class,1,200,0.07,100,11/07/2017,11/07/2017,13/07/2017,2
63213,158039,201603,2016,3,2,23:34,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3120,Europe,Northern Europe,United Kingdom,USA,2016,3,4,Standard Class,4,100,0.2,125,02/03/2016,02/03/2016,04/03/2016,2
63215,158049,201707,2017,7,11,18:40,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1620,Europe,Northern Europe,United Kingdom,USA,2017,7,17,Standard Class,4,100,0.18,125,11/07/2017,11/07/2017,17/07/2017,6
63216,158052,201706,2017,6,30,10:48,1,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,6860,Europe,Northern Europe,Ireland,USA,2017,7,5,Standard Class,4,40,0.18,97,30/06/2017,30/06/2017,05/07/2017,5
63218,158060,201707,2017,7,11,19:43,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6796,Europe,Western Europe,France,USA,2017,7,15,Standard Class,4,400,0.09,200,11/07/2017,11/07/2017,15/07/2017,4
63223,158072,201707,2017,7,11,21:28,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4104,Europe,Western Europe,Germany,USA,2017,7,15,Standard Class,4,500,0.17,245,11/07/2017,11/07/2017,15/07/2017,4
63225,158078,201707,2017,7,11,22:11,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,12366,Europe,Western Europe,France,USA,2017,7,17,Standard Class,4,300,0.13,150,11/07/2017,11/07/2017,17/07/2017,6
63226,158079,201602,2016,2,22,01:41,2,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,1951,Europe,Western Europe,France,Puerto Rico,2016,2,25,Standard Class,4,80,0.07,97,22/02/2016,22/02/2016,25/02/2016,3
63233,158094,201503,2015,3,4,18:28,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,5870,Europe,Western Europe,France,Puerto Rico,2015,3,6,Standard Class,4,100,0.02,245,04/03/2015,04/03/2015,06/03/2015,2
63236,158104,201707,2017,7,12,02:02,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,9969,Europe,Western Europe,Germany,USA,2017,7,12,Same Day,3,50,  -  ,125,12/07/2017,12/07/2017,12/07/2017,0
63238,158114,201707,2017,7,12,02:44,2,Outdoors,Golf Shoes,LIJA Women's Mid-Length Panel Golf Shorts,1295,Europe,Western Europe,Germany,USA,2017,7,14,First Class,1,200,0.25,121,12/07/2017,12/07/2017,14/07/2017,2
63241,158119,201604,2016,4,23,18:57,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8812,Europe,Northern Europe,Sweden,Puerto Rico,2016,4,29,First Class,1,150,0.1,125,23/04/2016,23/04/2016,29/04/2016,6
63245,158127,201707,2017,7,12,05:11,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2060,Europe,Southern Europe,Italy,Puerto Rico,2017,7,18,Standard Class,4,130,0.1,65,12/07/2017,12/07/2017,18/07/2017,6
